County,Year,MonthNo,Value
Santa Clara,2018,7,8.800000
Santa Clara,2018,8,16.374194
Santa Clara,2018,9,12.560000
Santa Clara,2018,10,10.838710
Santa Clara,2018,11,40.793333
Santa Clara,2018,12,12.822581
Santa Clara,2019,1,10.932258
Santa Clara,2019,2,6.103571
Santa Clara,2019,3,7.774194
Santa Clara,2019,4,9.476667
Santa Clara,2019,5,8.064516
Santa Clara,2019,6,9.816667
Santa Clara,2019,7,10.025806
Santa Clara,2019,8,9.558065
Santa Clara,2019,9,7.000000
Santa Clara,2019,10,10.287097
Santa Clara,2019,11,11.383333
Santa Clara,2019,12,0.000000
Santa Cruz,2014,1,31.232258
Santa Cruz,2014,2,10.503571
Santa Cruz,2014,3,7.180645
Santa Cruz,2014,4,7.200000
Santa Cruz,2014,5,7.335484
Santa Cruz,2014,6,6.376667
Santa Cruz,2014,7,4.077419
Santa Cruz,2014,8,3.393548
Santa Cruz,2014,9,4.490000
Santa Cruz,2014,10,3.258065
Santa Cruz,2014,11,6.196667
Santa Cruz,2014,12,5.761290
Santa Cruz,2015,1,15.300000
Santa Cruz,2015,2,6.578571
Santa Cruz,2015,3,5.506452
Santa Cruz,2015,4,5.253333
Santa Cruz,2015,5,4.822581
Santa Cruz,2015,6,5.313333
Santa Cruz,2015,7,3.112903
Santa Cruz,2015,8,6.712903
Santa Cruz,2015,9,4.753333
Santa Cruz,2015,10,5.380645
Santa Cruz,2015,11,9.670000
Santa Cruz,2015,12,8.893548
Santa Cruz,2016,1,6.667742
Santa Cruz,2016,2,7.831034
Santa Cruz,2016,3,5.632258
Santa Cruz,2016,4,6.060000
Santa Cruz,2016,5,6.087097
Santa Cruz,2016,6,6.446667
Santa Cruz,2016,7,5.122581
Santa Cruz,2016,8,4.996774
Santa Cruz,2016,9,7.183333
Santa Cruz,2016,10,3.370968
Santa Cruz,2016,11,5.816667
Santa Cruz,2016,12,9.141935
Santa Cruz,2017,1,6.216129
Santa Cruz,2017,2,4.664286
Santa Cruz,2017,3,5.225806
Santa Cruz,2017,4,5.603333
Santa Cruz,2017,5,6.148387
Santa Cruz,2017,6,6.743333
Santa Cruz,2017,7,7.319355
Santa Cruz,2017,8,7.729032
Santa Cruz,2017,9,9.656667
Santa Cruz,2017,10,14.793548
Santa Cruz,2017,11,6.483333
Santa Cruz,2017,12,11.422581
Santa Cruz,2018,1,7.096774
Santa Cruz,2018,2,6.350000
Santa Cruz,2018,3,4.235484
Santa Cruz,2018,4,6.853333
Santa Cruz,2018,5,5.280645
Santa Cruz,2018,6,7.750000
Santa Cruz,2018,7,5.912903
Santa Cruz,2018,8,11.790323
Santa Cruz,2018,9,8.066667
Santa Cruz,2018,10,8.651613
Santa Cruz,2018,11,24.726667
Santa Cruz,2018,12,8.229032
Santa Cruz,2019,1,8.080645
Santa Cruz,2019,2,5.425000
Santa Cruz,2019,3,5.519355
Santa Cruz,2019,4,7.596667
Santa Cruz,2019,5,5.661290
Santa Cruz,2019,6,7.193333
Santa Cruz,2019,7,6.416129
Santa Cruz,2019,8,5.500000
Santa Cruz,2019,9,5.696667
Santa Cruz,2019,10,7.054839
Santa Cruz,2019,11,6.006667
Santa Cruz,2019,12,0.000000
Shasta,2014,1,19.722581
Shasta,2014,2,17.817857
Shasta,2014,3,10.848387
Shasta,2014,4,12.910000
Shasta,2014,5,10.229032
Shasta,2014,6,9.870000
Shasta,2014,7,12.264516
Shasta,2014,8,14.435484
Shasta,2014,9,13.816667
Shasta,2014,10,11.780645
Shasta,2014,11,20.440000
Shasta,2014,12,17.003226
Shasta,2015,1,23.732258
Shasta,2015,2,14.721429
Shasta,2015,3,13.790323
Shasta,2015,4,13.803333
Shasta,2015,5,11.758065
Shasta,2015,6,11.656667
Shasta,2015,7,13.538710
Shasta,2015,8,20.100000
Shasta,2015,9,14.170000
Shasta,2015,10,13.754839
Shasta,2015,11,21.286667
Shasta,2015,12,21.748387
Shasta,2016,1,18.800000
Shasta,2016,2,17.603448
Shasta,2016,3,10.967742
Shasta,2016,4,9.456667
Shasta,2016,5,10.103226
Shasta,2016,6,8.456667
Shasta,2016,7,11.322581
Shasta,2016,8,14.196774
Shasta,2016,9,15.010000
Shasta,2016,10,11.770968
Shasta,2016,11,17.540000
Shasta,2016,12,20.190323
Shasta,2017,1,16.225806
Shasta,2017,2,10.753571
Shasta,2017,3,16.541935
Shasta,2017,4,13.460000
Shasta,2017,5,11.635484
Shasta,2017,6,9.816667
Shasta,2017,7,13.167742
Shasta,2017,8,25.490323
Shasta,2017,9,23.176667
Shasta,2017,10,15.087097
Shasta,2017,11,19.850000
Shasta,2017,12,23.658065
Shasta,2018,1,20.635484
Shasta,2018,2,9.503571
Shasta,2018,3,0.645161
Shasta,2018,4,1.133333
Shasta,2018,5,1.267742
Shasta,2018,6,9.066667
Shasta,2018,7,30.906452
Shasta,2018,8,52.696774
Shasta,2018,9,29.933333
Shasta,2018,10,17.403226
Shasta,2018,11,38.943333
Shasta,2018,12,21.138710
Shasta,2019,1,24.241935
Shasta,2019,2,19.307143
Shasta,2019,3,15.664516
Shasta,2019,4,13.693333
Shasta,2019,5,12.858065
Shasta,2019,6,13.003333
Shasta,2019,7,15.335484
Shasta,2019,8,5.225806
Shasta,2019,9,0.000000
Shasta,2019,10,0.000000
Shasta,2019,11,0.000000
Shasta,2019,12,0.000000
Solano,2014,1,20.854839
Solano,2014,2,7.875000
Solano,2014,3,8.564516
Solano,2014,4,9.463333
Solano,2014,5,8.848387
Solano,2014,6,11.466667
Solano,2014,7,8.216129
Solano,2014,8,9.790323
Solano,2014,9,10.806667
Solano,2014,10,9.222581
Solano,2014,11,15.333333
Solano,2014,12,14.325806
Solano,2015,1,26.470968
Solano,2015,2,14.603571
Solano,2015,3,8.635484
Solano,2015,4,6.740000
Solano,2015,5,7.538710
Solano,2015,6,8.100000
Solano,2015,7,6.774194
Solano,2015,8,12.141935
Solano,2015,9,9.950000
Solano,2015,10,9.348387
Solano,2015,11,14.103333
Solano,2015,12,14.041935
Solano,2016,1,12.845161
Solano,2016,2,12.851724
Solano,2016,3,6.906452
Solano,2016,4,7.570000
Solano,2016,5,8.629032
Solano,2016,6,10.220000
Solano,2016,7,8.793548
Solano,2016,8,10.722581
Solano,2016,9,11.253333
Solano,2016,10,8.345161
Solano,2016,11,10.916667
Solano,2016,12,16.248387
Solano,2017,1,12.590323
Solano,2017,2,10.071429
Solano,2017,3,8.006452
Solano,2017,4,7.760000
Solano,2017,5,10.387097
Solano,2017,6,9.403333
Solano,2017,7,10.419355
Solano,2017,8,12.803226
Solano,2017,9,15.376667
Solano,2017,10,25.806452
Solano,2017,11,10.673333
Solano,2017,12,21.054839
Solano,2018,1,16.045161
Solano,2018,2,11.582143
Solano,2018,3,8.293548
Solano,2018,4,9.430000
Solano,2018,5,7.541935
Solano,2018,6,10.106667
Solano,2018,7,9.225806
Solano,2018,8,17.235484
Solano,2018,9,10.490000
Solano,2018,10,7.109677
Solano,2018,11,51.976667
Solano,2018,12,12.770968
Solano,2019,1,14.170968
Solano,2019,2,6.892857
Solano,2019,3,6.570968
Solano,2019,4,8.483333
Solano,2019,5,7.448387
Solano,2019,6,9.396667
Solano,2019,7,9.193548
Solano,2019,8,8.093548
Solano,2019,9,6.696667
Solano,2019,10,8.977419
Solano,2019,11,9.136667
Solano,2019,12,0.000000
Sonoma,2014,1,8.332258
Sonoma,2014,2,5.292857
Sonoma,2014,3,5.758065
Sonoma,2014,4,6.203333
Sonoma,2014,5,7.954839
Sonoma,2014,6,10.766667
Sonoma,2014,7,7.400000
Sonoma,2014,8,7.887097
Sonoma,2014,9,11.183333
Sonoma,2014,10,4.245161
Sonoma,2014,11,7.480000
Sonoma,2014,12,7.954839
Sonoma,2015,1,16.303226
Sonoma,2015,2,7.110714
Sonoma,2015,3,3.770968
Sonoma,2015,4,4.213333
Sonoma,2015,5,5.096774
Sonoma,2015,6,5.780000
Sonoma,2015,7,4.093548
Sonoma,2015,8,7.483871
Sonoma,2015,9,4.370000
Sonoma,2015,10,4.593548
Sonoma,2015,11,6.176667
Sonoma,2015,12,7.067742
Sonoma,2016,1,5.348387
Sonoma,2016,2,6.103448
Sonoma,2016,3,3.048387
Sonoma,2016,4,4.723333
Sonoma,2016,5,4.006452
Sonoma,2016,6,4.113333
Sonoma,2016,7,2.864516
Sonoma,2016,8,0.935484
Sonoma,2016,9,4.666667
Sonoma,2016,10,3.622581
Sonoma,2016,11,6.093333
Sonoma,2016,12,9.619355
Sonoma,2017,1,8.570968
Sonoma,2017,2,6.453571
Sonoma,2017,3,4.616129
Sonoma,2017,4,5.336667
Sonoma,2017,5,5.567742
Sonoma,2017,6,5.826667
Sonoma,2017,7,6.590323
Sonoma,2017,8,8.725806
Sonoma,2017,9,11.840000
Sonoma,2017,10,14.490323
Sonoma,2017,11,6.896667
Sonoma,2017,12,12.400000
Sonoma,2018,1,9.996774
Sonoma,2018,2,6.417857
Sonoma,2018,3,4.661290
Sonoma,2018,4,5.366667
Sonoma,2018,5,4.800000
Sonoma,2018,6,4.983333
Sonoma,2018,7,4.038710
Sonoma,2018,8,8.141935
Sonoma,2018,9,4.050000
Sonoma,2018,10,1.429032
Sonoma,2018,11,38.290000
Sonoma,2018,12,7.122581
Sonoma,2019,1,7.422581
Sonoma,2019,2,3.071429
Sonoma,2019,3,3.190323
Sonoma,2019,4,5.330000
Sonoma,2019,5,5.067742
Sonoma,2019,6,6.233333
Sonoma,2019,7,6.022581
Sonoma,2019,8,5.677419
Sonoma,2019,9,4.296667
Sonoma,2019,10,5.425806
Sonoma,2019,11,3.430000
Sonoma,2019,12,0.000000
Stanislaus,2014,1,35.609677
Stanislaus,2014,2,11.775000
Stanislaus,2014,3,8.096774
Stanislaus,2014,4,7.600000
Stanislaus,2014,5,6.625806
Stanislaus,2014,6,7.206667
Stanislaus,2014,7,7.422581
Stanislaus,2014,8,9.251613
Stanislaus,2014,9,10.250000
Stanislaus,2014,10,9.187097
Stanislaus,2014,11,26.040000
Stanislaus,2014,12,13.738710
Stanislaus,2015,1,20.609677
Stanislaus,2015,2,20.382143
Stanislaus,2015,3,7.951613
Stanislaus,2015,4,5.373333
Stanislaus,2015,5,6.093548
Stanislaus,2015,6,7.776667
Stanislaus,2015,7,10.196774
Stanislaus,2015,8,15.167742
Stanislaus,2015,9,13.413333
Stanislaus,2015,10,14.532258
Stanislaus,2015,11,23.380000
Stanislaus,2015,12,22.422581
Stanislaus,2016,1,20.109677
Stanislaus,2016,2,22.055172
Stanislaus,2016,3,12.338710
Stanislaus,2016,4,8.116667
Stanislaus,2016,5,7.874194
Stanislaus,2016,6,8.276667
Stanislaus,2016,7,7.548387
Stanislaus,2016,8,9.758065
Stanislaus,2016,9,13.176667
Stanislaus,2016,10,9.967742
Stanislaus,2016,11,17.133333
Stanislaus,2016,12,23.835484
Stanislaus,2017,1,13.867742
Stanislaus,2017,2,10.392857
Stanislaus,2017,3,9.606452
Stanislaus,2017,4,6.803333
Stanislaus,2017,5,6.670968
Stanislaus,2017,6,6.036667
Stanislaus,2017,7,8.506452
Stanislaus,2017,8,14.038710
Stanislaus,2017,9,14.303333
Stanislaus,2017,10,18.809677
Stanislaus,2017,11,17.266667
Stanislaus,2017,12,39.890323
Stanislaus,2018,1,22.029032
Stanislaus,2018,2,14.521429
Stanislaus,2018,3,8.761290
Stanislaus,2018,4,8.423333
Stanislaus,2018,5,7.667742
Stanislaus,2018,6,10.633333
Stanislaus,2018,7,15.122581
Stanislaus,2018,8,24.067742
Stanislaus,2018,9,13.710000
Stanislaus,2018,10,12.335484
Stanislaus,2018,11,52.010000
Stanislaus,2018,12,20.138710
Stanislaus,2019,1,20.222581
Stanislaus,2019,2,8.982143
Stanislaus,2019,3,7.551613
Stanislaus,2019,4,7.096667
Stanislaus,2019,5,5.832258
Stanislaus,2019,6,6.926667
Stanislaus,2019,7,7.896774
Stanislaus,2019,8,8.483871
Stanislaus,2019,9,7.533333
Stanislaus,2019,10,12.164516
Stanislaus,2019,11,15.513333
Stanislaus,2019,12,0.000000
Sutter,2014,1,17.583871
Sutter,2014,2,6.685714
Sutter,2014,3,5.806452
Sutter,2014,4,7.896667
Sutter,2014,5,10.167742
Sutter,2014,6,12.810000
Sutter,2014,7,11.012903
Sutter,2014,8,12.058065
Sutter,2014,9,15.170000
Sutter,2014,10,10.980645
Sutter,2014,11,17.870000
Sutter,2014,12,14.029032
Sutter,2015,1,23.625806
Sutter,2015,2,11.421429
Sutter,2015,3,7.325806
Sutter,2015,4,5.733333
Sutter,2015,5,7.961290
Sutter,2015,6,8.113333
Sutter,2015,7,7.012903
Sutter,2015,8,10.248387
Sutter,2015,9,8.880000
Sutter,2015,10,9.835484
Sutter,2015,11,17.376667
Sutter,2015,12,14.093548
Sutter,2016,1,11.603226
Sutter,2016,2,13.134483
Sutter,2016,3,8.883871
Sutter,2016,4,8.113333
Sutter,2016,5,11.083871
Sutter,2016,6,10.550000
Sutter,2016,7,10.029032
Sutter,2016,8,14.654839
Sutter,2016,9,11.763333
Sutter,2016,10,9.477419
Sutter,2016,11,12.313333
Sutter,2016,12,16.619355
Sutter,2017,1,13.496774
Sutter,2017,2,12.210714
Sutter,2017,3,9.167742
Sutter,2017,4,4.700000
Sutter,2017,5,5.293548
Sutter,2017,6,5.813333
Sutter,2017,7,11.461290
Sutter,2017,8,13.409677
Sutter,2017,9,13.933333
Sutter,2017,10,15.506452
Sutter,2017,11,16.906667
Sutter,2017,12,25.709677
Sutter,2018,1,17.764516
Sutter,2018,2,13.521429
Sutter,2018,3,8.719355
Sutter,2018,4,9.160000
Sutter,2018,5,9.458065
Sutter,2018,6,8.573333
Sutter,2018,7,15.332258
Sutter,2018,8,27.000000
Sutter,2018,9,14.983333
Sutter,2018,10,11.764516
Sutter,2018,11,65.686667
Sutter,2018,12,15.058065
Sutter,2019,1,15.570968
Sutter,2019,2,6.825000
Sutter,2019,3,7.996774
Sutter,2019,4,8.803333
Sutter,2019,5,6.870968
Sutter,2019,6,9.406667
Sutter,2019,7,11.474194
Sutter,2019,8,11.125806
Sutter,2019,9,7.563333
Sutter,2019,10,8.396774
Sutter,2019,11,8.726667
Sutter,2019,12,0.000000
Tehama,2014,1,6.212903
Tehama,2014,2,2.207143
Tehama,2014,3,-1.106452
Tehama,2014,4,-1.036667
Tehama,2014,5,-3.009677
Tehama,2014,6,-1.416667
Tehama,2014,7,0.993548
Tehama,2014,8,2.248387
Tehama,2014,9,2.460000
Tehama,2014,10,0.629032
Tehama,2014,11,4.273333
Tehama,2014,12,3.061290
Tehama,2015,1,11.119355
Tehama,2015,2,2.003571
Tehama,2015,3,2.667742
Tehama,2015,4,1.563333
Tehama,2015,5,2.319355
Tehama,2015,6,3.770000
Tehama,2015,7,4.312903
Tehama,2015,8,11.406452
Tehama,2015,9,0.790000
Tehama,2015,10,3.041935
Tehama,2015,11,3.043333
Tehama,2015,12,4.229032
Tehama,2016,1,1.787097
Tehama,2016,2,2.068966
Tehama,2016,3,1.448387
Tehama,2016,4,3.033333
Tehama,2016,5,2.870968
Tehama,2016,6,4.010000
Tehama,2016,7,4.896774
Tehama,2016,8,8.416129
Tehama,2016,9,7.783333
Tehama,2016,10,3.300000
Tehama,2016,11,5.033333
Tehama,2016,12,6.867742
Tehama,2017,1,10.290323
Tehama,2017,2,4.910714
Tehama,2017,3,4.319355
Tehama,2017,4,5.156667
Tehama,2017,5,6.306452
Tehama,2017,6,5.330000
Tehama,2017,7,16.187097
Tehama,2017,8,32.748387
Tehama,2017,9,12.666667
Tehama,2017,10,2.393548
Tehama,2017,11,20.783333
Tehama,2017,12,5.183871
Tehama,2018,1,10.290323
Tehama,2018,2,4.910714
Tehama,2018,3,4.319355
Tehama,2018,4,5.156667
Tehama,2018,5,6.306452
Tehama,2018,6,5.330000
Tehama,2018,7,16.187097
Tehama,2018,8,32.748387
Tehama,2018,9,12.666667
Tehama,2018,10,2.393548
Tehama,2018,11,20.783333
Tehama,2018,12,5.183871
Tehama,2019,1,5.848387
Tehama,2019,2,4.067857
Tehama,2019,3,4.096774
Tehama,2019,4,4.270000
Tehama,2019,5,4.400000
Tehama,2019,6,4.896667
Tehama,2019,7,7.587097
Tehama,2019,8,6.351613
Tehama,2019,9,4.200000
Tehama,2019,10,3.167742
Tehama,2019,11,3.573333
Tehama,2019,12,0.000000
Trinity,2014,1,0.232258
Trinity,2014,2,0.417857
Trinity,2014,3,0.606452
Trinity,2014,4,0.886667
Trinity,2014,5,0.754839
Trinity,2014,6,0.526667
Trinity,2014,7,1.748387
Trinity,2014,8,3.606452
Trinity,2014,9,1.880000
Trinity,2014,10,0.948387
Trinity,2014,11,1.820000
Trinity,2014,12,0.203226
Trinity,2015,1,7.719355
Trinity,2015,2,0.589286
Trinity,2015,3,1.135484
Trinity,2015,4,4.813333
Trinity,2015,5,3.790323
Trinity,2015,6,7.276667
Trinity,2015,7,9.925806
Trinity,2015,8,106.890323
Trinity,2015,9,8.900000
Trinity,2015,10,7.803226
Trinity,2015,11,18.283333
Trinity,2015,12,17.029032
Trinity,2016,1,0.870968
Trinity,2016,2,11.858621
Trinity,2016,3,2.874194
Trinity,2016,4,0.000000
Trinity,2016,5,1.551613
Trinity,2016,6,2.000000
Trinity,2016,7,7.612903
Trinity,2016,8,10.500000
Trinity,2016,9,10.293333
Trinity,2016,10,5.861290
Trinity,2016,11,7.936667
Trinity,2016,12,15.880645
Trinity,2017,1,15.700000
Trinity,2017,2,12.457143
Trinity,2017,3,0.000000
Trinity,2017,4,0.000000
Trinity,2017,5,0.000000
Trinity,2017,6,0.726667
Trinity,2017,7,3.148387
Trinity,2017,8,34.770968
Trinity,2017,9,67.040000
Trinity,2017,10,7.525806
Trinity,2017,11,4.430000
Trinity,2017,12,22.261290
Trinity,2018,1,16.722581
Trinity,2018,2,13.475000
Trinity,2018,3,10.683871
Trinity,2018,4,8.880000
Trinity,2018,5,3.148387
Trinity,2018,6,0.776667
Trinity,2018,7,3.535484
Trinity,2018,8,39.203226
Trinity,2018,9,12.140000
Trinity,2018,10,8.064516
Trinity,2018,11,9.820000
Trinity,2018,12,12.345161
Tulare,2014,1,50.390323
Tulare,2014,2,22.003571
Tulare,2014,3,13.935484
Tulare,2014,4,14.826667
Tulare,2014,5,11.316129
Tulare,2014,6,14.053333
Tulare,2014,7,14.816129
Tulare,2014,8,13.119355
Tulare,2014,9,12.686667
Tulare,2014,10,12.825806
Tulare,2014,11,34.263333
Tulare,2014,12,17.067742
Tulare,2015,1,37.951613
Tulare,2015,2,23.346429
Tulare,2015,3,15.129032
Tulare,2015,4,13.353333
Tulare,2015,5,9.529032
Tulare,2015,6,10.456667
Tulare,2015,7,10.645161
Tulare,2015,8,19.035484
Tulare,2015,9,18.220000
Tulare,2015,10,15.358065
Tulare,2015,11,18.560000
Tulare,2015,12,18.783871
Tulare,2016,1,15.232258
Tulare,2016,2,20.955172
Tulare,2016,3,10.270968
Tulare,2016,4,11.246667
Tulare,2016,5,9.970968
Tulare,2016,6,12.853333
Tulare,2016,7,15.832258
Tulare,2016,8,16.780645
Tulare,2016,9,14.466667
Tulare,2016,10,12.464516
Tulare,2016,11,30.273333
Tulare,2016,12,25.864516
Tulare,2017,1,13.600000
Tulare,2017,2,11.653571
Tulare,2017,3,17.322581
Tulare,2017,4,11.860000
Tulare,2017,5,14.877419
Tulare,2017,6,16.733333
Tulare,2017,7,20.745161
Tulare,2017,8,18.512903
Tulare,2017,9,20.726667
Tulare,2017,10,21.325806
Tulare,2017,11,21.700000
Tulare,2017,12,49.935484
Tulare,2018,1,31.390323
Tulare,2018,2,24.928571
Tulare,2018,3,9.880645
Tulare,2018,4,13.000000
Tulare,2018,5,12.580645
Tulare,2018,6,13.763333
Tulare,2018,7,19.800000
Tulare,2018,8,27.703226
Tulare,2018,9,14.133333
Tulare,2018,10,16.612903
Tulare,2018,11,33.453333
Tulare,2018,12,22.983871
Tulare,2019,1,20.367742
Tulare,2019,2,7.496429
Tulare,2019,3,7.687097
Tulare,2019,4,11.670000
Tulare,2019,5,11.412903
Tulare,2019,6,12.726667
Tulare,2019,7,16.445161
Tulare,2019,8,12.954839
Tulare,2019,9,10.766667
Tulare,2019,10,15.570968
Tulare,2019,11,15.693333
Tulare,2019,12,0.000000
Ventura,2014,1,11.532258
Ventura,2014,2,11.182143
Ventura,2014,3,10.238710
Ventura,2014,4,11.180000
Ventura,2014,5,12.258065
Ventura,2014,6,15.670000
Ventura,2014,7,12.677419
Ventura,2014,8,12.390323
Ventura,2014,9,13.730000
Ventura,2014,10,11.851613
Ventura,2014,11,7.833333
Ventura,2014,12,9.583871
Ventura,2015,1,8.970968
Ventura,2015,2,13.217857
Ventura,2015,3,10.158065
Ventura,2015,4,11.600000
Ventura,2015,5,12.564516
Ventura,2015,6,14.183333
Ventura,2015,7,12.280645
Ventura,2015,8,16.187097
Ventura,2015,9,13.006667
Ventura,2015,10,9.880645
Ventura,2015,11,7.643333
Ventura,2015,12,9.335484
Ventura,2016,1,9.945161
Ventura,2016,2,8.375862
Ventura,2016,3,11.080645
Ventura,2016,4,10.273333
Ventura,2016,5,11.238710
Ventura,2016,6,15.980000
Ventura,2016,7,14.880645
Ventura,2016,8,14.354839
Ventura,2016,9,13.013333
Ventura,2016,10,8.851613
Ventura,2016,11,8.850000
Ventura,2016,12,11.861290
Ventura,2017,1,7.251613
Ventura,2017,2,7.300000
Ventura,2017,3,8.664516
Ventura,2017,4,9.770000
Ventura,2017,5,10.664516
Ventura,2017,6,12.760000
Ventura,2017,7,14.654839
Ventura,2017,8,15.335484
Ventura,2017,9,11.340000
Ventura,2017,10,12.548387
Ventura,2017,11,9.376667
Ventura,2017,12,84.570968
Ventura,2018,1,11.390323
Ventura,2018,2,12.132143
Ventura,2018,3,9.109677
Ventura,2018,4,13.463333
Ventura,2018,5,10.922581
Ventura,2018,6,13.543333
Ventura,2018,7,13.754839
Ventura,2018,8,18.229032
Ventura,2018,9,15.200000
Ventura,2018,10,11.290323
Ventura,2018,11,13.803333
Ventura,2018,12,8.258065
Ventura,2019,1,8.764516
Ventura,2019,2,5.178571
Ventura,2019,3,5.354839
Ventura,2019,4,8.663333
Ventura,2019,5,8.316129
Ventura,2019,6,10.710000
Ventura,2019,7,12.345161
Ventura,2019,8,9.858065
Ventura,2019,9,9.856667
Ventura,2019,10,8.935484
Ventura,2019,11,7.406667
Ventura,2019,12,0.000000
Yolo,2014,1,8.758065
Yolo,2014,2,3.632143
Yolo,2014,3,5.638710
Yolo,2014,4,7.070000
Yolo,2014,5,7.809677
Yolo,2014,6,9.770000
Yolo,2014,7,9.170968
Yolo,2014,8,10.529032
Yolo,2014,9,9.523333
Yolo,2014,10,9.448387
Yolo,2014,11,15.523333
Yolo,2014,12,14.067742
Yolo,2015,1,22.919355
Yolo,2015,2,14.614286
Yolo,2015,3,10.393548
Yolo,2015,4,6.910000
Yolo,2015,5,8.235484
Yolo,2015,6,12.243333
Yolo,2015,7,8.377419
Yolo,2015,8,12.277419
Yolo,2015,9,8.913333
Yolo,2015,10,8.987097
Yolo,2015,11,10.320000
Yolo,2015,12,11.938710
Yolo,2016,1,12.693548
Yolo,2016,2,10.793103
Yolo,2016,3,9.341935
Yolo,2016,4,9.363333
Yolo,2016,5,11.564516
Yolo,2016,6,13.040000
Yolo,2016,7,13.767742
Yolo,2016,8,10.025806
Yolo,2016,9,9.890000
Yolo,2016,10,6.093548
Yolo,2016,11,10.546667
Yolo,2016,12,11.461290
Yolo,2017,1,9.754839
Yolo,2017,2,6.710714
Yolo,2017,3,6.332258
Yolo,2017,4,6.360000
Yolo,2017,5,6.064516
Yolo,2017,6,7.133333
Yolo,2017,7,11.267742
Yolo,2017,8,15.370968
Yolo,2017,9,17.356667
Yolo,2017,10,17.167742
Yolo,2017,11,7.043333
Yolo,2017,12,14.603226
Yolo,2018,1,12.987097
Yolo,2018,2,8.317857
Yolo,2018,3,6.867742
Yolo,2018,4,9.353333
Yolo,2018,5,7.509677
Yolo,2018,6,8.750000
Yolo,2018,7,10.619355
Yolo,2018,8,19.383871
Yolo,2018,9,9.263333
Yolo,2018,10,7.583871
Yolo,2018,11,43.526667
Yolo,2018,12,10.116129
Yolo,2019,1,12.229032
Yolo,2019,2,4.632143
Yolo,2019,3,3.890323
Yolo,2019,4,5.353333
Yolo,2019,5,5.158065
Yolo,2019,6,6.840000
Yolo,2019,7,7.374194
Yolo,2019,8,6.658065
Yolo,2019,9,5.130000
Yolo,2019,10,9.777419
Yolo,2019,11,8.803333
Yolo,2019,12,0.000000
